,module_category,component_category,year,month,number_repair,time
4734,M6,P28,2009,5,89,17
4735,M6,P28,2009,6,113,18
4736,M6,P28,2009,7,105,19
4737,M6,P28,2009,8,101,20
4738,M6,P28,2009,9,90,21
4739,M6,P28,2009,10,38,22
4740,M6,P28,2009,11,38,23
4741,M6,P28,2009,12,35,24
4742,M6,P30,2007,7,2,-5
4743,M6,P30,2007,8,10,-4
4744,M6,P30,2007,9,38,-3
4745,M6,P30,2007,10,52,-2
4746,M6,P30,2007,11,61,-1
4747,M6,P30,2007,12,65,0
4748,M6,P30,2008,1,52,1
4749,M6,P30,2008,2,26,2
4750,M6,P30,2008,3,52,3
4751,M6,P30,2008,4,45,4
4752,M6,P30,2008,5,51,5
4753,M6,P30,2008,6,48,6
4754,M6,P30,2008,7,45,7
4755,M6,P30,2008,8,32,8
4756,M6,P30,2008,9,42,9
4757,M6,P30,2008,10,33,10
4758,M6,P30,2008,11,22,11
4759,M6,P30,2008,12,21,12
4760,M6,P30,2009,1,28,13
4761,M6,P30,2009,2,6,14
4762,M6,P30,2009,3,29,15
4763,M6,P30,2009,4,26,16
4764,M6,P30,2009,5,27,17
4765,M6,P30,2009,6,36,18
4766,M6,P30,2009,7,44,19
4767,M6,P30,2009,8,42,20
4768,M6,P30,2009,9,30,21
4769,M6,P30,2009,10,14,22
4770,M6,P30,2009,11,17,23
4771,M6,P30,2009,12,4,24
4772,M6,P31,2007,8,1,-4
4773,M6,P31,2007,9,9,-3
4774,M6,P31,2007,10,7,-2
4775,M6,P31,2007,11,7,-1
4776,M6,P31,2007,12,6,0
4777,M6,P31,2008,1,13,1
4778,M6,P31,2008,2,4,2
4779,M6,P31,2008,3,16,3
4780,M6,P31,2008,4,15,4
4781,M6,P31,2008,5,7,5
4782,M6,P31,2008,6,8,6
4783,M6,P31,2008,7,12,7
4784,M6,P31,2008,8,9,8
4785,M6,P31,2008,9,14,9
4786,M6,P31,2008,10,12,10
4787,M6,P31,2008,11,9,11
4788,M6,P31,2008,12,11,12
4789,M6,P31,2009,1,2,13
4790,M6,P31,2009,2,4,14
4791,M6,P31,2009,3,5,15
4792,M6,P31,2009,4,8,16
4793,M6,P31,2009,5,7,17
4794,M6,P31,2009,6,8,18
4795,M6,P31,2009,7,11,19
4796,M6,P31,2009,8,10,20
4797,M6,P31,2009,9,18,21
4798,M6,P31,2009,10,3,22
4799,M6,P31,2009,11,5,23
4800,M6,P31,2009,12,2,24
4801,M7,P01,2006,2,1,-22
4802,M7,P01,2006,3,1,-21
4803,M7,P01,2006,11,1,-13
4804,M7,P01,2007,1,1,-11
4805,M7,P01,2008,5,1,5
4806,M7,P01,2008,6,1,6
4807,M7,P01,2008,11,1,11
4808,M7,P01,2008,12,1,12
4809,M7,P01,2009,1,2,13
4810,M7,P02,2005,11,3,-25
4811,M7,P02,2005,12,4,-24
4812,M7,P02,2006,1,1,-23
4813,M7,P02,2006,2,3,-22
4814,M7,P02,2006,4,8,-20
4815,M7,P02,2006,5,4,-19
4816,M7,P02,2006,6,6,-18
4817,M7,P02,2006,7,4,-17
4818,M7,P02,2006,8,7,-16
4819,M7,P02,2006,9,6,-15
4820,M7,P02,2006,10,6,-14
4821,M7,P02,2006,11,4,-13
4822,M7,P02,2006,12,11,-12
4823,M7,P02,2007,1,4,-11
4824,M7,P02,2007,2,7,-10
4825,M7,P02,2007,3,5,-9
4826,M7,P02,2007,4,8,-8
4827,M7,P02,2007,5,8,-7
4828,M7,P02,2007,6,8,-6
4829,M7,P02,2007,7,18,-5
4830,M7,P02,2007,8,11,-4
4831,M7,P02,2007,9,23,-3
4832,M7,P02,2007,10,13,-2
4833,M7,P02,2007,11,10,-1
4834,M7,P02,2007,12,14,0
4835,M7,P02,2008,1,15,1
4836,M7,P02,2008,2,5,2
4837,M7,P02,2008,3,15,3
4838,M7,P02,2008,4,14,4
4839,M7,P02,2008,5,8,5
4840,M7,P02,2008,6,11,6
4841,M7,P02,2008,7,10,7
4842,M7,P02,2008,8,14,8
4843,M7,P02,2008,9,9,9
4844,M7,P02,2008,10,4,10
4845,M7,P02,2008,11,2,11
4846,M7,P02,2008,12,4,12
4847,M7,P02,2009,1,4,13
4848,M7,P02,2009,3,3,15
4849,M7,P02,2009,4,1,16
4850,M7,P02,2009,5,4,17
4851,M7,P02,2009,6,1,18
4852,M7,P02,2009,8,3,20
4853,M7,P02,2009,11,5,23
4854,M7,P02,2009,12,1,24
4855,M7,P03,2006,3,1,-21
4856,M7,P03,2006,10,1,-14
4857,M7,P03,2007,2,1,-10
4858,M7,P03,2007,3,1,-9
4859,M7,P03,2007,7,1,-5
4860,M7,P03,2007,12,1,0
4861,M7,P03,2008,6,1,6
4862,M7,P03,2009,5,1,17
4863,M7,P04,2005,10,2,-26
4864,M7,P04,2005,11,1,-25
4865,M7,P04,2005,12,6,-24
4866,M7,P04,2006,1,5,-23
4867,M7,P04,2006,2,2,-22
4868,M7,P04,2006,3,5,-21
4869,M7,P04,2006,4,3,-20
4870,M7,P04,2006,5,6,-19
4871,M7,P04,2006,6,8,-18
4872,M7,P04,2006,7,20,-17
4873,M7,P04,2006,8,24,-16
4874,M7,P04,2006,9,25,-15
4875,M7,P04,2006,10,55,-14
4876,M7,P04,2006,11,65,-13
4877,M7,P04,2006,12,74,-12
4878,M7,P04,2007,1,50,-11
4879,M7,P04,2007,2,92,-10
4880,M7,P04,2007,3,114,-9
4881,M7,P04,2007,4,135,-8
4882,M7,P04,2007,5,159,-7
4883,M7,P04,2007,6,170,-6
4884,M7,P04,2007,7,208,-5
4885,M7,P04,2007,8,232,-4
4886,M7,P04,2007,9,344,-3
4887,M7,P04,2007,10,257,-2
4888,M7,P04,2007,11,309,-1
4889,M7,P04,2007,12,359,0
4890,M7,P04,2008,1,268,1
4891,M7,P04,2008,2,293,2
4892,M7,P04,2008,3,337,3
4893,M7,P04,2008,4,311,4
4894,M7,P04,2008,5,328,5
4895,M7,P04,2008,6,300,6
4896,M7,P04,2008,7,335,7
4897,M7,P04,2008,8,297,8
4898,M7,P04,2008,9,293,9
4899,M7,P04,2008,10,220,10
4900,M7,P04,2008,11,254,11
4901,M7,P04,2008,12,218,12
4902,M7,P04,2009,1,148,13
4903,M7,P04,2009,2,128,14
4904,M7,P04,2009,3,202,15
4905,M7,P04,2009,4,181,16
4906,M7,P04,2009,5,127,17
4907,M7,P04,2009,6,167,18
4908,M7,P04,2009,7,196,19
4909,M7,P04,2009,8,163,20
4910,M7,P04,2009,9,179,21
4911,M7,P04,2009,10,160,22
4912,M7,P04,2009,11,217,23
4913,M7,P04,2009,12,171,24
4914,M7,P05,2006,3,2,-21
4915,M7,P05,2006,5,1,-19
4916,M7,P05,2006,6,3,-18
4917,M7,P05,2006,7,3,-17
4918,M7,P05,2006,8,3,-16
4919,M7,P05,2006,9,2,-15
4920,M7,P05,2006,10,6,-14
4921,M7,P05,2006,11,1,-13
4922,M7,P05,2006,12,6,-12
4923,M7,P05,2007,1,2,-11
4924,M7,P05,2007,2,4,-10
4925,M7,P05,2007,3,10,-9
4926,M7,P05,2007,4,2,-8
4927,M7,P05,2007,5,3,-7
4928,M7,P05,2007,6,11,-6
4929,M7,P05,2007,7,10,-5
4930,M7,P05,2007,8,5,-4
4931,M7,P05,2007,9,13,-3
4932,M7,P05,2007,10,8,-2
4933,M7,P05,2007,11,9,-1
4934,M7,P05,2007,12,3,0
4935,M7,P05,2008,1,10,1
4936,M7,P05,2008,2,3,2
4937,M7,P05,2008,3,11,3
4938,M7,P05,2008,4,8,4
4939,M7,P05,2008,5,10,5
4940,M7,P05,2008,6,6,6
4941,M7,P05,2008,7,11,7
4942,M7,P05,2008,8,12,8
4943,M7,P05,2008,9,16,9
4944,M7,P05,2008,10,3,10
4945,M7,P05,2008,11,5,11
4946,M7,P05,2008,12,3,12
4947,M7,P05,2009,1,1,13
4948,M7,P05,2009,3,2,15
4949,M7,P05,2009,4,1,16
4950,M7,P05,2009,5,2,17
4951,M7,P05,2009,6,2,18
4952,M7,P05,2009,12,1,24
4953,M7,P06,2005,10,5,-26
4954,M7,P06,2005,11,19,-25
4955,M7,P06,2005,12,35,-24
4956,M7,P06,2006,1,39,-23
4957,M7,P06,2006,2,30,-22
4958,M7,P06,2006,3,67,-21
4959,M7,P06,2006,4,126,-20
4960,M7,P06,2006,5,117,-19
4961,M7,P06,2006,6,137,-18
4962,M7,P06,2006,7,237,-17
4963,M7,P06,2006,8,247,-16
4964,M7,P06,2006,9,272,-15
4965,M7,P06,2006,10,286,-14
4966,M7,P06,2006,11,272,-13
4967,M7,P06,2006,12,277,-12
4968,M7,P06,2007,1,170,-11
4969,M7,P06,2007,2,282,-10
4970,M7,P06,2007,3,269,-9
4971,M7,P06,2007,4,318,-8
4972,M7,P06,2007,5,330,-7
4973,M7,P06,2007,6,397,-6
4974,M7,P06,2007,7,474,-5
4975,M7,P06,2007,8,441,-4
4976,M7,P06,2007,9,481,-3
4977,M7,P06,2007,10,370,-2
4978,M7,P06,2007,11,281,-1
4979,M7,P06,2007,12,312,0
4980,M7,P06,2008,1,277,1
4981,M7,P06,2008,2,217,2
4982,M7,P06,2008,3,338,3
4983,M7,P06,2008,4,250,4
4984,M7,P06,2008,5,244,5
4985,M7,P06,2008,6,261,6
4986,M7,P06,2008,7,186,7
4987,M7,P06,2008,8,212,8
4988,M7,P06,2008,9,175,9
4989,M7,P06,2008,10,105,10
4990,M7,P06,2008,11,74,11
4991,M7,P06,2008,12,61,12
4992,M7,P06,2009,1,43,13
4993,M7,P06,2009,2,21,14
4994,M7,P06,2009,3,46,15
4995,M7,P06,2009,4,30,16
4996,M7,P06,2009,5,29,17
4997,M7,P06,2009,6,34,18
4998,M7,P06,2009,7,31,19
4999,M7,P06,2009,8,36,20
5000,M7,P06,2009,9,27,21
5001,M7,P06,2009,10,22,22
5002,M7,P06,2009,11,23,23
5003,M7,P06,2009,12,18,24
5004,M7,P09,2005,11,2,-25
5005,M7,P09,2005,12,1,-24
5006,M7,P09,2006,1,3,-23
5007,M7,P09,2006,3,3,-21
5008,M7,P09,2006,4,3,-20
5009,M7,P09,2006,5,11,-19
5010,M7,P09,2006,6,6,-18
5011,M7,P09,2006,7,5,-17
5012,M7,P09,2006,8,2,-16
5013,M7,P09,2006,9,4,-15
5014,M7,P09,2006,10,5,-14
5015,M7,P09,2006,11,8,-13
5016,M7,P09,2006,12,4,-12
5017,M7,P09,2007,1,11,-11
5018,M7,P09,2007,2,14,-10
5019,M7,P09,2007,3,13,-9
5020,M7,P09,2007,4,13,-8
5021,M7,P09,2007,5,24,-7
5022,M7,P09,2007,6,20,-6
5023,M7,P09,2007,7,34,-5
5024,M7,P09,2007,8,20,-4
5025,M7,P09,2007,9,31,-3
5026,M7,P09,2007,10,16,-2
5027,M7,P09,2007,11,14,-1
5028,M7,P09,2007,12,22,0
5029,M7,P09,2008,1,17,1
5030,M7,P09,2008,2,18,2
5031,M7,P09,2008,3,20,3
5032,M7,P09,2008,4,14,4
5033,M7,P09,2008,5,19,5
5034,M7,P09,2008,6,19,6
5035,M7,P09,2008,7,23,7
5036,M7,P09,2008,8,16,8
5037,M7,P09,2008,9,13,9
5038,M7,P09,2008,10,3,10
5039,M7,P09,2008,11,7,11
5040,M7,P09,2008,12,6,12
5041,M7,P09,2009,1,3,13
5042,M7,P09,2009,2,4,14
5043,M7,P09,2009,3,3,15
5044,M7,P09,2009,4,6,16
5045,M7,P09,2009,5,4,17
5046,M7,P09,2009,6,4,18
5047,M7,P09,2009,7,8,19
5048,M7,P09,2009,8,4,20
5049,M7,P09,2009,9,2,21
5050,M7,P09,2009,10,1,22
5051,M7,P09,2009,11,7,23
5052,M7,P09,2009,12,8,24
5053,M7,P10,2006,2,1,-22
5054,M7,P10,2006,5,1,-19
5055,M7,P10,2008,12,1,12
5056,M7,P10,2009,1,1,13
5057,M7,P10,2009,3,1,15
5058,M7,P10,2009,6,2,18
5059,M7,P11,2005,10,1,-26
5060,M7,P11,2005,12,1,-24
5061,M7,P11,2006,1,3,-23
5062,M7,P11,2006,2,1,-22
5063,M7,P11,2006,4,2,-20
5064,M7,P11,2006,5,2,-19
5065,M7,P11,2006,7,4,-17
5066,M7,P11,2006,8,1,-16
5067,M7,P11,2006,9,5,-15
5068,M7,P11,2006,10,7,-14
5069,M7,P11,2006,11,4,-13
5070,M7,P11,2006,12,7,-12
5071,M7,P11,2007,1,3,-11
5072,M7,P11,2007,2,5,-10
5073,M7,P11,2007,3,7,-9
5074,M7,P11,2007,4,6,-8
5075,M7,P11,2007,5,6,-7
5076,M7,P11,2007,6,9,-6
5077,M7,P11,2007,7,6,-5
5078,M7,P11,2007,8,3,-4
5079,M7,P11,2007,9,8,-3
5080,M7,P11,2007,10,11,-2
5081,M7,P11,2007,11,12,-1
5082,M7,P11,2007,12,8,0
5083,M7,P11,2008,1,5,1
5084,M7,P11,2008,2,5,2
5085,M7,P11,2008,3,9,3
5086,M7,P11,2008,4,10,4
5087,M7,P11,2008,5,3,5
5088,M7,P11,2008,6,5,6
5089,M7,P11,2008,7,6,7
5090,M7,P11,2008,8,10,8
5091,M7,P11,2008,9,14,9
5092,M7,P11,2008,10,6,10
5093,M7,P11,2008,11,3,11
5094,M7,P11,2008,12,3,12
5095,M7,P11,2009,1,2,13
5096,M7,P11,2009,2,5,14
5097,M7,P11,2009,3,2,15
5098,M7,P11,2009,4,4,16
5099,M7,P11,2009,5,5,17
5100,M7,P11,2009,7,5,19
5101,M7,P11,2009,8,3,20
5102,M7,P11,2009,9,2,21
5103,M7,P11,2009,10,3,22
5104,M7,P11,2009,11,2,23
5105,M7,P12,2005,10,9,-26
5106,M7,P12,2005,11,23,-25
5107,M7,P12,2005,12,22,-24
5108,M7,P12,2006,1,23,-23
5109,M7,P12,2006,2,30,-22
5110,M7,P12,2006,3,50,-21
5111,M7,P12,2006,4,44,-20
5112,M7,P12,2006,5,48,-19
5113,M7,P12,2006,6,60,-18
5114,M7,P12,2006,7,74,-17
5115,M7,P12,2006,8,109,-16
5116,M7,P12,2006,9,98,-15
5117,M7,P12,2006,10,94,-14
5118,M7,P12,2006,11,74,-13
5119,M7,P12,2006,12,86,-12
5120,M7,P12,2007,1,62,-11
5121,M7,P12,2007,2,93,-10
5122,M7,P12,2007,3,104,-9
5123,M7,P12,2007,4,106,-8
5124,M7,P12,2007,5,101,-7
5125,M7,P12,2007,6,116,-6
5126,M7,P12,2007,7,151,-5
5127,M7,P12,2007,8,115,-4
5128,M7,P12,2007,9,161,-3
5129,M7,P12,2007,10,129,-2
5130,M7,P12,2007,11,135,-1
5131,M7,P12,2007,12,200,0
5132,M7,P12,2008,1,150,1
5133,M7,P12,2008,2,170,2
5134,M7,P12,2008,3,180,3
5135,M7,P12,2008,4,148,4
5136,M7,P12,2008,5,181,5
5137,M7,P12,2008,6,179,6
5138,M7,P12,2008,7,125,7
5139,M7,P12,2008,8,148,8
5140,M7,P12,2008,9,117,9
5141,M7,P12,2008,10,111,10
5142,M7,P12,2008,11,100,11
5143,M7,P12,2008,12,111,12
5144,M7,P12,2009,1,79,13
5145,M7,P12,2009,2,82,14
5146,M7,P12,2009,3,108,15
5147,M7,P12,2009,4,83,16
5148,M7,P12,2009,5,62,17
5149,M7,P12,2009,6,57,18
5150,M7,P12,2009,7,64,19
5151,M7,P12,2009,8,56,20
5152,M7,P12,2009,9,82,21
5153,M7,P12,2009,10,44,22
5154,M7,P12,2009,11,80,23
5155,M7,P12,2009,12,63,24
5156,M7,P13,2005,11,3,-25
5157,M7,P13,2005,12,4,-24
5158,M7,P13,2006,1,2,-23
5159,M7,P13,2006,2,4,-22
5160,M7,P13,2006,3,9,-21
5161,M7,P13,2006,4,8,-20
5162,M7,P13,2006,5,5,-19
5163,M7,P13,2006,6,10,-18
5164,M7,P13,2006,7,13,-17
5165,M7,P13,2006,8,16,-16
5166,M7,P13,2006,9,25,-15
5167,M7,P13,2006,10,36,-14
5168,M7,P13,2006,11,58,-13
5169,M7,P13,2006,12,57,-12
5170,M7,P13,2007,1,40,-11
5171,M7,P13,2007,2,63,-10
5172,M7,P13,2007,3,78,-9
5173,M7,P13,2007,4,87,-8
5174,M7,P13,2007,5,92,-7
5175,M7,P13,2007,6,113,-6
5176,M7,P13,2007,7,125,-5
5177,M7,P13,2007,8,135,-4
5178,M7,P13,2007,9,174,-3
5179,M7,P13,2007,10,148,-2
5180,M7,P13,2007,11,178,-1
5181,M7,P13,2007,12,202,0
5182,M7,P13,2008,1,134,1
5183,M7,P13,2008,2,158,2
5184,M7,P13,2008,3,206,3
5185,M7,P13,2008,4,163,4
5186,M7,P13,2008,5,160,5
5187,M7,P13,2008,6,148,6
5188,M7,P13,2008,7,147,7
5189,M7,P13,2008,8,132,8
5190,M7,P13,2008,9,128,9
5191,M7,P13,2008,10,94,10
5192,M7,P13,2008,11,124,11
5193,M7,P13,2008,12,104,12
5194,M7,P13,2009,1,63,13
5195,M7,P13,2009,2,64,14
5196,M7,P13,2009,3,97,15
5197,M7,P13,2009,4,75,16
5198,M7,P13,2009,5,58,17
5199,M7,P13,2009,6,78,18
5200,M7,P13,2009,7,100,19
5201,M7,P13,2009,8,77,20
5202,M7,P13,2009,9,96,21
5203,M7,P13,2009,10,84,22
5204,M7,P13,2009,11,104,23
5205,M7,P13,2009,12,88,24
5206,M7,P15,2005,10,1,-26
5207,M7,P15,2005,11,4,-25
5208,M7,P15,2005,12,6,-24
5209,M7,P15,2006,1,13,-23
5210,M7,P15,2006,2,20,-22
5211,M7,P15,2006,3,20,-21
5212,M7,P15,2006,4,34,-20
5213,M7,P15,2006,5,38,-19
5214,M7,P15,2006,6,26,-18
5215,M7,P15,2006,7,59,-17
5216,M7,P15,2006,8,46,-16
5217,M7,P15,2006,9,53,-15
5218,M7,P15,2006,10,63,-14
5219,M7,P15,2006,11,56,-13
5220,M7,P15,2006,12,44,-12
5221,M7,P15,2007,1,46,-11
5222,M7,P15,2007,2,52,-10
5223,M7,P15,2007,3,53,-9
5224,M7,P15,2007,4,50,-8
5225,M7,P15,2007,5,73,-7
5226,M7,P15,2007,6,58,-6
5227,M7,P15,2007,7,65,-5
5228,M7,P15,2007,8,40,-4
5229,M7,P15,2007,9,57,-3
5230,M7,P15,2007,10,46,-2
5231,M7,P15,2007,11,42,-1
5232,M7,P15,2007,12,45,0
5233,M7,P15,2008,1,38,1
5234,M7,P15,2008,2,29,2
5235,M7,P15,2008,3,26,3
5236,M7,P15,2008,4,26,4
5237,M7,P15,2008,5,30,5
5238,M7,P15,2008,6,31,6
5239,M7,P15,2008,7,27,7
5240,M7,P15,2008,8,15,8
5241,M7,P15,2008,9,14,9
5242,M7,P15,2008,10,16,10
5243,M7,P15,2008,11,12,11
5244,M7,P15,2008,12,10,12
5245,M7,P15,2009,1,4,13
5246,M7,P15,2009,2,6,14
5247,M7,P15,2009,3,12,15
5248,M7,P15,2009,4,3,16
5249,M7,P15,2009,5,5,17
5250,M7,P15,2009,6,7,18
5251,M7,P15,2009,7,5,19
5252,M7,P15,2009,8,2,20
5253,M7,P15,2009,9,5,21
5254,M7,P15,2009,10,5,22
5255,M7,P15,2009,11,2,23
5256,M7,P15,2009,12,4,24
5257,M7,P16,2005,9,1,-27
5258,M7,P16,2005,10,9,-26
5259,M7,P16,2005,11,4,-25
5260,M7,P16,2005,12,5,-24
5261,M7,P16,2006,1,3,-23
5262,M7,P16,2006,2,11,-22
5263,M7,P16,2006,3,13,-21
5264,M7,P16,2006,4,21,-20
5265,M7,P16,2006,5,19,-19
5266,M7,P16,2006,6,25,-18
5267,M7,P16,2006,7,41,-17
5268,M7,P16,2006,8,27,-16
5269,M7,P16,2006,9,35,-15
5270,M7,P16,2006,10,51,-14
5271,M7,P16,2006,11,40,-13
5272,M7,P16,2006,12,40,-12
5273,M7,P16,2007,1,25,-11
5274,M7,P16,2007,2,55,-10
5275,M7,P16,2007,3,27,-9
5276,M7,P16,2007,4,36,-8
5277,M7,P16,2007,5,45,-7
5278,M7,P16,2007,6,44,-6
5279,M7,P16,2007,7,51,-5
5280,M7,P16,2007,8,55,-4
5281,M7,P16,2007,9,63,-3
5282,M7,P16,2007,10,47,-2
5283,M7,P16,2007,11,54,-1
5284,M7,P16,2007,12,66,0
5285,M7,P16,2008,1,43,1
5286,M7,P16,2008,2,38,2
5287,M7,P16,2008,3,68,3
5288,M7,P16,2008,4,45,4
5289,M7,P16,2008,5,41,5
5290,M7,P16,2008,6,62,6
5291,M7,P16,2008,7,65,7
5292,M7,P16,2008,8,42,8
5293,M7,P16,2008,9,52,9
5294,M7,P16,2008,10,40,10
5295,M7,P16,2008,11,29,11
5296,M7,P16,2008,12,19,12
5297,M7,P16,2009,1,20,13
5298,M7,P16,2009,2,20,14
5299,M7,P16,2009,3,22,15
5300,M7,P16,2009,4,17,16
5301,M7,P16,2009,5,21,17
5302,M7,P16,2009,6,19,18
5303,M7,P16,2009,7,24,19
5304,M7,P16,2009,8,19,20
5305,M7,P16,2009,9,17,21
5306,M7,P16,2009,10,17,22
5307,M7,P16,2009,11,14,23
5308,M7,P16,2009,12,11,24
5309,M7,P17,2005,11,1,-25
5310,M7,P17,2005,12,1,-24
5311,M7,P17,2006,1,2,-23
5312,M7,P17,2006,2,1,-22
5313,M7,P17,2006,3,3,-21
5314,M7,P17,2006,4,5,-20
5315,M7,P17,2006,5,6,-19
5316,M7,P17,2006,6,6,-18
5317,M7,P17,2006,7,1,-17
5318,M7,P17,2006,8,5,-16
5319,M7,P17,2006,9,6,-15
5320,M7,P17,2006,10,7,-14
5321,M7,P17,2006,11,9,-13
5322,M7,P17,2006,12,15,-12
5323,M7,P17,2007,1,4,-11
5324,M7,P17,2007,2,2,-10
5325,M7,P17,2007,3,8,-9
5326,M7,P17,2007,4,11,-8
5327,M7,P17,2007,5,10,-7
5328,M7,P17,2007,6,5,-6
5329,M7,P17,2007,7,7,-5
5330,M7,P17,2007,8,7,-4
5331,M7,P17,2007,9,11,-3
5332,M7,P17,2007,10,21,-2
5333,M7,P17,2007,11,12,-1
5334,M7,P17,2007,12,9,0
5335,M7,P17,2008,1,8,1
5336,M7,P17,2008,2,7,2
5337,M7,P17,2008,3,14,3
5338,M7,P17,2008,4,8,4
5339,M7,P17,2008,5,4,5
5340,M7,P17,2008,6,16,6
5341,M7,P17,2008,7,6,7
5342,M7,P17,2008,8,10,8
5343,M7,P17,2008,9,11,9
5344,M7,P17,2008,10,11,10
5345,M7,P17,2008,11,5,11
5346,M7,P17,2008,12,7,12
5347,M7,P17,2009,1,3,13
5348,M7,P17,2009,2,3,14
5349,M7,P17,2009,3,5,15
5350,M7,P17,2009,4,1,16
5351,M7,P17,2009,5,2,17
5352,M7,P17,2009,6,1,18
5353,M7,P17,2009,9,2,21
5354,M7,P17,2009,10,1,22
5355,M7,P17,2009,11,1,23
5356,M7,P17,2009,12,5,24
5357,M7,P19,2006,1,3,-23
5358,M7,P19,2006,3,1,-21
5359,M7,P19,2006,4,2,-20
5360,M7,P19,2006,5,1,-19
5361,M7,P19,2006,6,3,-18
5362,M7,P19,2006,7,5,-17
5363,M7,P19,2006,8,6,-16
5364,M7,P19,2006,9,3,-15
5365,M7,P19,2006,10,3,-14
5366,M7,P19,2006,11,3,-13
5367,M7,P19,2006,12,3,-12
5368,M7,P19,2007,1,4,-11
5369,M7,P19,2007,2,4,-10
5370,M7,P19,2007,3,3,-9
5371,M7,P19,2007,4,4,-8
5372,M7,P19,2007,5,3,-7
5373,M7,P19,2007,6,3,-6
5374,M7,P19,2007,7,1,-5
5375,M7,P19,2007,8,4,-4
5376,M7,P19,2007,9,3,-3
5377,M7,P19,2007,10,6,-2
5378,M7,P19,2007,11,7,-1
5379,M7,P19,2007,12,4,0
5380,M7,P19,2008,1,2,1
5381,M7,P19,2008,2,2,2
5382,M7,P19,2008,3,4,3
5383,M7,P19,2008,4,3,4
5384,M7,P19,2008,5,3,5
5385,M7,P19,2008,6,3,6
5386,M7,P19,2008,7,1,7
5387,M7,P19,2008,8,2,8
5388,M7,P19,2008,9,1,9
5389,M7,P19,2008,11,1,11
5390,M7,P19,2008,12,1,12
5391,M7,P19,2009,2,1,14
5392,M7,P20,2005,10,5,-26
5393,M7,P20,2005,11,26,-25
5394,M7,P20,2005,12,31,-24
5395,M7,P20,2006,1,35,-23
5396,M7,P20,2006,2,35,-22
5397,M7,P20,2006,3,75,-21
5398,M7,P20,2006,4,70,-20
5399,M7,P20,2006,5,80,-19
5400,M7,P20,2006,6,88,-18
5401,M7,P20,2006,7,137,-17
5402,M7,P20,2006,8,139,-16
5403,M7,P20,2006,9,127,-15
5404,M7,P20,2006,10,164,-14
5405,M7,P20,2006,11,175,-13
5406,M7,P20,2006,12,177,-12
5407,M7,P20,2007,1,112,-11
5408,M7,P20,2007,2,196,-10
5409,M7,P20,2007,3,159,-9
5410,M7,P20,2007,4,196,-8
5411,M7,P20,2007,5,164,-7
5412,M7,P20,2007,6,204,-6
5413,M7,P20,2007,7,172,-5
5414,M7,P20,2007,8,171,-4
5415,M7,P20,2007,9,208,-3
5416,M7,P20,2007,10,163,-2
5417,M7,P20,2007,11,152,-1
5418,M7,P20,2007,12,178,0
5419,M7,P20,2008,1,131,1
5420,M7,P20,2008,2,99,2
5421,M7,P20,2008,3,120,3
5422,M7,P20,2008,4,102,4
5423,M7,P20,2008,5,82,5
5424,M7,P20,2008,6,78,6
5425,M7,P20,2008,7,89,7
5426,M7,P20,2008,8,67,8
5427,M7,P20,2008,9,55,9
5428,M7,P20,2008,10,39,10
5429,M7,P20,2008,11,20,11
5430,M7,P20,2008,12,19,12
5431,M7,P20,2009,1,14,13
5432,M7,P20,2009,2,19,14
5433,M7,P20,2009,3,15,15
5434,M7,P20,2009,4,12,16
5435,M7,P20,2009,5,10,17
5436,M7,P20,2009,6,7,18
5437,M7,P20,2009,7,7,19
5438,M7,P20,2009,8,9,20
5439,M7,P20,2009,9,3,21
5440,M7,P20,2009,10,7,22
5441,M7,P20,2009,11,5,23
5442,M7,P20,2009,12,2,24
5443,M7,P21,2005,10,2,-26
5444,M7,P21,2005,11,1,-25
5445,M7,P21,2005,12,3,-24
5446,M7,P21,2006,1,2,-23
5447,M7,P21,2006,3,3,-21
5448,M7,P21,2006,4,5,-20
5449,M7,P21,2006,5,5,-19
5450,M7,P21,2006,6,10,-18
5451,M7,P21,2006,7,9,-17
5452,M7,P21,2006,8,12,-16
5453,M7,P21,2006,9,16,-15
5454,M7,P21,2006,10,11,-14
5455,M7,P21,2006,11,21,-13
5456,M7,P21,2006,12,17,-12
5457,M7,P21,2007,1,11,-11
5458,M7,P21,2007,2,17,-10
5459,M7,P21,2007,3,10,-9
5460,M7,P21,2007,4,10,-8
5461,M7,P21,2007,5,14,-7
5462,M7,P21,2007,6,10,-6
5463,M7,P21,2007,7,19,-5
5464,M7,P21,2007,8,22,-4
5465,M7,P21,2007,9,29,-3
5466,M7,P21,2007,10,20,-2
5467,M7,P21,2007,11,17,-1
5468,M7,P21,2007,12,18,0
5469,M7,P21,2008,1,10,1
5470,M7,P21,2008,2,6,2
5471,M7,P21,2008,3,8,3
5472,M7,P21,2008,4,5,4
5473,M7,P21,2008,5,3,5
5474,M7,P21,2008,6,6,6
5475,M7,P21,2008,7,5,7
5476,M7,P21,2008,8,5,8
5477,M7,P21,2008,10,4,10
5478,M7,P21,2008,11,7,11
5479,M7,P21,2008,12,4,12
5480,M7,P21,2009,1,6,13
5481,M7,P21,2009,2,4,14
5482,M7,P21,2009,3,2,15
5483,M7,P21,2009,4,2,16
5484,M7,P21,2009,5,2,17
5485,M7,P21,2009,6,3,18
5486,M7,P21,2009,7,4,19
5487,M7,P21,2009,8,10,20
5488,M7,P21,2009,9,5,21
5489,M7,P21,2009,10,5,22
